"","DOHREGION","EBLADDER","EBONE","EBRAIN","EBREAST","ECOLORECTA","EESOPHAGUS","EKIDNEY","ELARYNX","ELEUKEMIA","ELIVER","ELUNG","EMESOTHELI","ENASAL","ENHL","EORAL","EOTHER","EOVARY","EPANCREAS","EPROSTATE","ESTOMACH","ETESTIS","ETHYROID","ETISSUE","ETOTAL","EUTERUS","HBLADDER","HBONE","HBRAIN","HBREAST","HCOLORECTA","HESOPHAGUS","HKIDNEY","HLARYNX","HLEUKEMIA","HLIVER","HLUNG","HMESOTHELI","HNASAL","HNHL","HORAL","HOVARY","HPANCREAS","HPROSTATE","HSTOMACH","HTESTIS","HTHYROID","HUTERUS","LATITUDE","LONGITUDE","OBLADDER","OBONE","OBRAIN","OBREAST","OCOLORECTA","OESOPHAGUS","OKIDNEY","OLARYNX","OLEUKEMIA","OLIVER","OLUNG","OMESOTHELI","ONASAL","ONHL","OORAL","OOTHER","OOVARY","OPANCREAS","OPROSTATE","OSTOMACH","OTESTIS","OTHYROID","OTOTAL","OUTERUS","TISSUE","TISSUE0","YEAR","AI_TOT","A_TOT","B_TOT","F_TOT","HH_SIZE","HU_OCC","HU_VAC","H_TOT","MU_TOT","M_TOT","NH_TOT","O_TOT","PI_TOT","POP_TOT","POVOVER","POVUNDER","TOT_HSPLUS","TOT_LT_HS","W_TOT","inc_breast","log_offset","obs_inc","pred_cases_breast"
"329","360610120003",1.81882,0.0425631,0.354729,3.99266,3.31646,0.366567,0.990154,0.262237,0.880174,0.500967,4.54355,0.0732701,0.0411342,1.36708,0.625658,4.4809,0.427598,0.958439,5.17051,0.625453,0.0877982,0.694556,0.186253,32.8,0.992517,-1,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,40.766011,-73.966481,1,0,0,10,4,1,1,0,0,0,5,0,0,1,3,12,1,0,7,0,2,0,50,2,0,0,2009,0,48,18,401,1.834975369,406,111,41,10,357,717,4,0,758,980,54,879,0,678,2493.765586,1.3844576754,2.5045959335,4.55428934782783
"330","360610120004",4.58892,0.0898223,0.813644,10.4507,8.40659,0.876506,2.3608,0.602068,2.14707,1.13888,11.7079,0.184863,0.0959452,3.32158,1.40997,10.9936,1.11491,2.43426,11.4624,1.54496,0.105922,1.46364,0.423274,80.3456,2.60739,-1,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,40.768202,-73.964083,4,0,0,18,5,3,0,0,3,0,12,0,0,8,2,19,1,8,18,3,0,3,110,3,0,0,2009,2,42,44,851,1.915966387,714,157,74,24,602,1379,13,2,1453,1479,87,1156,77,1326,2115.1586369,2.3466689618,1.722372664,11.6344992872105
"331","360610121001",1.23071,0.0728601,0.432777,3.19083,2.43781,0.308649,0.982821,0.257929,0.747195,0.533811,3.21598,0.0466667,0.0419483,1.28891,0.711543,4.00959,0.340162,0.645675,5.0384,0.484894,0.388271,1.15253,0.224862,28.5337,0.748927,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,40.758481,-73.990737,1,0,1,4,3,0,3,0,2,1,7,0,0,3,2,2,1,0,6,0,1,3,42,1,1,0,2009,4,296,168,652,1.559915164,943,121,218,83,865,1299,66,3,1517,1917,231,1624,254,897,613.49693252,1.160281071,1.2535923255,3.95286480961919
"332","360610121002",7.0649,0.156008,1.40587,16.671,13.4651,1.54237,4.23544,1.14332,3.41848,2.23955,18.6786,0.273738,0.168539,5.55836,2.74727,17.6645,1.77585,3.88649,22.9798,2.51402,0.26453,2.66553,0.720938,135.48,4.24001,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,40.759365,-73.993807,11,0,1,15,19,1,6,2,4,3,15,0,0,8,3,16,0,3,29,4,1,3,150,6,0,0,2009,5,79,265,1338,1.570401438,1669,18,488,116,1287,2137,107,3,2625,2252,463,2085,296,2050,1121.0762332,2.813670683,0.8997660608,20.5874812472757
"333","360610121003",0.672859,0.0413461,0.2468,1.91815,1.37814,0.167398,0.549677,0.140294,0.429259,0.287615,1.76322,0.025866,0.0240983,0.736684,0.397904,2.28966,0.20283,0.364339,2.56003,0.27099,0.227847,0.656282,0.129272,15.9301,0.449508,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,40.760015,-73.993334,0,0,1,4,0,0,1,0,1,0,3,0,0,1,1,4,0,1,2,0,1,0,20,0,0,0,2009,2,77,38,371,1.703488372,516,46,123,32,508,756,32,0,879,599,76,587,40,698,1078.1671159,0.6513611799,2.0853426479,2.27603129828925
"334","360610121004",1.54402,0.0682628,0.448268,4.00983,2.99833,0.351256,1.09132,0.280853,0.862871,0.56653,3.98681,0.060214,0.0462361,1.46731,0.75497,4.60228,0.4225,0.814946,5.24634,0.579687,0.335171,1.11886,0.235114,32.8577,0.965727,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,40.760042,-73.991458,1,0,0,3,3,1,1,1,0,1,4,0,0,1,1,3,1,0,6,1,0,1,29,0,0,0,2009,4,214,81,599,1.559456399,883,105,225,43,778,1152,65,2,1377,1502,97,1269,91,968,500.83472454,1.3887488464,0.7481613934,4.96814255350526
"335","360610121005",1.71388,0.063314,0.439327,3.42207,3.08647,0.394784,1.15384,0.317368,0.881421,0.625227,4.19938,0.067619,0.0471768,1.48139,0.809345,4.58675,0.365092,0.844798,6.34188,0.613556,0.285619,1.01732,0.230107,33.8365,0.848765,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,40.760076,-73.989578,2,0,1,5,4,1,1,0,0,1,10,0,0,7,2,4,0,4,4,0,1,2,52,3,0,0,2009,6,171,89,531,1.457175926,864,127,184,30,728,1075,73,0,1259,1378,256,1156,236,890,941.61958569,1.2302456311,1.4611039517,4.37207612014758
"336","360610121006",0.833176,0.0425583,0.274336,2.1966,1.69175,0.203988,0.647341,0.168086,0.501869,0.345124,2.14442,0.0315619,0.0275053,0.858088,0.464523,2.67248,0.230693,0.451437,3.19448,0.329819,0.216105,0.709601,0.143332,18.8719,0.493018,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,40.761269,-73.992417,0,0,0,1,2,0,1,0,0,3,2,0,0,1,0,2,1,0,3,0,0,1,17,0,0,0,2009,3,92,24,382,1.590425532,564,78,135,29,515,762,50,1,897,618,99,614,23,698,261.78010471,0.7869107104,0.4552490212,2.69638996186309
"337","360610122001",2.73654,0.0541973,0.488499,5.82761,4.97318,0.537646,1.44,0.377539,1.27574,0.709353,6.89563,0.109309,0.0578197,1.99011,0.877326,6.54306,0.622812,1.44389,7.41734,0.927907,0.0845474,0.874412,0.255221,47.9607,1.441,-1,0,0,0,-1,0,0,-1,0,1,0,-1,0,0,0,0,0,0,-1,0,1,0,40.768884,-73.966498,4,1,1,8,5,2,2,0,1,2,4,0,0,2,0,10,1,0,10,1,0,2,61,4,1,0,2009,0,23,5,480,1.82231405,484,184,76,12,402,806,15,0,882,938,0,793,0,827,1666.6666667,1.7626069678,1.3727754603,6.67265982210355
"338","360610122002",2.31239,0.0561602,0.461656,5.50855,4.22747,0.47531,1.31485,0.348421,1.11382,0.645939,5.95596,0.0918597,0.0529041,1.76783,0.817564,5.7534,0.575852,1.21445,7.02733,0.80216,0.102403,0.96216,0.240287,43.1897,1.36104,-1,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,40.76669,-73.968096,5,0,1,9,4,0,0,0,3,0,2,0,0,4,1,5,1,0,4,0,0,0,41,2,0,0,2009,4,40,14,548,1.842401501,533,148,64,25,434,918,20,0,982,571,59,591,22,879,1642.3357664,1.7063014306,1.633823783,6.26942484063027
"339","360610122003",1.45342,0.0325337,0.274372,3.36232,2.66781,0.28351,0.78075,0.202232,0.694521,0.38737,3.63836,0.057881,0.0323815,1.0882,0.488264,3.60214,0.354821,0.767225,3.83445,0.496691,0.0571012,0.559573,0.145863,26.0903,0.828548,-1,0,0,0,-1,0,0,-1,0,1,0,-1,0,0,0,0,0,0,-1,0,1,0,40.767681,-73.969474,1,0,0,2,1,0,1,0,1,0,2,0,0,2,2,5,0,1,6,1,1,1,30,2,1,0,2009,0,33,7,323,1.726153846,325,176,32,10,238,529,4,0,561,760,14,537,0,507,619.19504644,1.2126312119,0.5948273811,3.96260333195737
"340","360610122004",4.06636,0.0760166,0.71043,8.51598,7.22228,0.804726,2.15443,0.573932,1.85034,1.05118,10.3431,0.162474,0.0842459,2.8976,1.29599,9.45084,0.907831,2.10502,11.6251,1.36342,0.0912591,1.24167,0.366885,71.1588,2.19773,-1,0,0,0,-1,0,0,-1,0,1,0,-1,0,0,0,0,0,0,-1,0,1,0,40.769871,-73.967876,7,0,0,7,4,0,4,0,3,1,9,0,0,4,1,16,3,7,14,0,0,2,87,5,0,0,2009,0,45,1,676,1.771260997,682,292,68,7,532,1140,22,0,1208,736,10,688,28,1133,1035.5029586,2.1419443985,0.8219840817,9.90141226023703
"341","360610124001",1.89314,0.0821473,0.549773,6.2263,3.81217,0.418863,1.30649,0.327873,1.08331,0.65239,5.34944,0.0742964,0.0556165,1.79639,0.857182,5.86699,0.656628,1.06019,6.03017,0.71374,0.28377,1.52511,0.281483,42.4399,1.53641,-1,0,0,1,-1,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,40.767712,-73.952652,2,0,3,8,2,1,1,0,2,2,2,0,1,2,2,10,1,0,4,0,2,1,51,3,2,0,2009,4,145,61,981,1.544634806,1109,92,145,33,733,1569,34,3,1714,1188,124,1078,17,1434,815.49439348,1.8287822559,1.2848722355,7.74871886735092
"342","360610124002",2.39325,0.0838087,0.607531,6.92034,4.725,0.497455,1.48099,0.365665,1.3067,0.730185,6.35015,0.095196,0.0631186,2.08828,0.94848,6.86127,0.724986,1.3285,6.66824,0.878666,0.267984,1.48125,0.313255,48.8075,1.62715,-1,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,40.767669,-73.954624,0,0,0,7,1,1,0,0,2,1,4,0,0,2,0,18,0,3,2,0,0,5,47,1,0,0,2009,3,98,37,914,1.762962963,945,66,88,28,752,1578,18,0,1666,1766,28,1538,0,1482,765.8643326,1.9344649014,1.0115109951,8.0662460961315
"343","360610124003",3.68851,0.0988819,0.788249,10.6196,8.79859,0.703265,1.93556,0.422004,2.16914,0.953288,9.49077,0.133192,0.0947719,3.19424,1.24732,11.5487,1.24339,2.60573,6.6259,1.50673,0.242454,1.51703,0.436477,72.3786,2.31489,-1,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,40.766984,-73.955122,2,0,1,9,2,0,1,0,2,0,5,0,0,2,1,11,2,3,8,0,1,1,53,2,0,0,2009,1,178,53,1079,1.803299492,788,83,116,46,713,1676,15,2,1792,1053,0,946,199,1497,834.10565338,2.3627013503,0.8474895476,12.2291121650943
"344","360610124006",1.37942,0.0532128,0.376269,3.97344,2.61986,0.305323,0.929573,0.242041,0.752292,0.475162,3.54847,0.05428,0.0388432,1.22711,0.624748,3.96853,0.402588,0.715565,4.69633,0.506542,0.168803,0.994961,0.191577,29.16,0.915012,-1,0,0,1,-1,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,40.766605,-73.952074,0,0,0,6,2,0,1,0,1,0,5,0,0,0,1,6,0,1,7,0,1,5,37,0,1,0,2009,2,89,14,576,1.668711656,652,320,77,23,512,1011,11,1,1088,954,0,850,0,948,1041.6666667,1.3796322182,1.5100265765,4.76425447498486
"345","360610124007",1.50077,0.0358204,0.31143,4.13432,2.81017,0.311965,0.890258,0.232171,0.732905,0.428564,4.1179,0.0602713,0.0354665,1.19599,0.543526,3.8251,0.427039,0.809956,4.56409,0.525321,0.0583717,0.687101,0.159738,29.4409,1.04265,-1,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,40.765931,-73.952633,0,0,0,5,1,0,2,0,1,0,2,0,0,0,0,6,0,0,6,1,0,0,26,2,0,0,2009,4,51,7,385,1.637755102,392,111,47,15,257,595,4,0,642,621,0,596,0,561,1298.7012987,1.4193228651,1.2093887266,5.00342167546336
"346","360610124008",0.216781,0.0258808,0.134378,1.34901,0.532996,0.0492275,0.200317,0.0422787,0.19013,0.0943083,0.640988,0.0090977,0.0106978,0.328043,0.145534,1.18792,0.146448,0.129103,0.649382,0.101885,0.131311,0.564148,0.0721266,7.2426,0.290613,-1,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,40.765319,-73.953117,0,0,3,3,3,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,16,0,1,0,2009,1,152,13,401,1.334745763,472,18,23,23,229,607,6,0,630,610,27,524,17,435,748.12967581,0.2993709901,2.2238530478,1.78801412178871
"347","360610126001",5.68466,0.180968,1.40122,18.3399,11.6629,1.19423,3.60504,0.883619,3.09224,1.73383,16.2454,0.221928,0.150041,5.04239,2.25105,16.5323,1.92806,3.3254,15.851,2.121,0.486489,3.43299,0.716411,120.619,4.53612,-1,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,40.769434,-73.958052,9,0,3,23,6,0,5,1,8,1,14,0,0,7,2,29,2,6,6,1,4,5,136,4,0,0,2009,3,155,58,2081,1.588394062,2223,347,161,36,1450,3370,29,0,3531,3563,99,3066,28,3250,1105.2378664,2.9090790143,1.2540962601,22.526486414672
"348","360610126002",1.6154,0.0579596,0.407243,4.08166,2.97864,0.330155,0.96192,0.246651,0.87021,0.471751,3.96295,0.0656393,0.0414451,1.3427,0.621699,4.4788,0.430108,0.831571,4.84266,0.575011,0.190111,1.02233,0.214063,31.5864,0.945691,-1,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,40.768934,-73.959732,2,0,1,7,5,0,0,1,1,0,3,0,0,0,0,5,1,0,5,0,0,1,33,0,1,0,2009,1,70,3,663,1.803598201,667,103,64,12,544,1143,6,2,1207,1187,102,1071,30,1113,1055.8069382,1.4065037684,1.7149885096,4.69985720079723
"349","360610126003",2.32824,0.0662109,0.520453,6.41445,4.59882,0.454633,1.31388,0.315936,1.22981,0.629461,6.12658,0.0919061,0.0565849,1.90461,0.812635,6.40461,0.683228,1.31732,5.53444,0.835734,0.156076,1.15335,0.268865,44.761,1.54321,-1,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,40.768276,-73.96021,3,0,0,9,1,1,0,2,2,0,8,0,0,2,0,5,1,0,6,0,0,1,42,1,0,0,2009,2,57,19,740,1.827833572,697,63,55,22,534,1219,7,0,1274,1373,88,987,14,1167,1216.2162162,1.8585532578,1.4030821037,7.33244039803907
"350","360610126004",1.24582,0.0657927,0.417995,4.76981,2.67483,0.267419,0.885081,0.203821,0.785343,0.414115,3.55072,0.0490535,0.0397449,1.28883,0.574139,4.33065,0.496483,0.730734,3.47986,0.495834,0.253765,1.27142,0.215481,29.5831,1.07635,-1,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,40.767652,-73.960666,2,0,0,7,4,0,0,0,0,0,4,0,0,3,1,7,1,1,5,1,0,3,40,1,0,0,2009,1,106,32,835,1.667852906,843,108,68,24,589,1356,11,0,1424,1375,43,1222,91,1250,838.32335329,1.5623064718,1.4675636975,5.72059623801504
"351","360610126005",3.37516,0.0823332,0.697116,8.47622,6.36755,0.68325,1.92253,0.491178,1.67216,0.939888,9.00602,0.1348,0.076916,2.64968,1.17271,8.61126,0.894993,1.83267,9.36411,1.17883,0.169753,1.41239,0.354098,63.6627,2.0971,-1,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,40.767961,-73.95743,4,0,0,8,2,1,2,0,2,0,12,0,0,5,0,10,3,2,8,0,0,2,64,3,0,0,2009,0,66,14,828,1.846724351,809,103,71,14,666,1423,9,0,1494,1181,72,1074,0,1391,966.18357488,2.1372645957,0.9438169373,9.63450054519841
"352","360610126006",1.91256,0.0656362,0.486624,6.09726,3.7951,0.401969,1.21823,0.30419,1.03939,0.583358,5.36881,0.0762313,0.0514607,1.69886,0.768161,5.57862,0.638156,1.07199,5.60188,0.703468,0.194248,1.28395,0.251557,40.7085,1.51676,-1,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,40.769302,-73.956451,1,1,0,5,2,0,1,0,2,0,9,0,1,2,0,7,1,3,3,1,0,2,43,1,1,0,2009,0,82,16,797,1.543554007,861,69,57,21,532,1272,17,0,1329,1245,12,1072,22,1193,627.35257215,1.8078394899,0.8200404772,7.5905884072653
"353","360610126007",2.81928,0.0654,0.562138,6.93015,5.43246,0.550089,1.52382,0.374174,1.39886,0.728607,7.42371,0.110915,0.0628805,2.18449,0.91187,7.33687,0.748131,1.57339,7.02499,0.995395,0.155919,1.15386,0.291549,52.0361,1.67716,-1,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,40.767306,-73.957907,4,0,0,5,5,0,1,0,0,2,5,0,0,0,0,2,1,3,7,1,0,1,37,0,0,0,2009,4,112,60,698,1.532216495,776,58,94,35,493,1097,18,0,1191,1327,117,1095,60,962,716.33237822,1.935881458,0.7214851049,8.65687285474124
"354","360610126008",2.41667,0.0692629,0.549416,7.48783,4.78937,0.483121,1.44718,0.351789,1.2606,0.669883,6.77976,0.0951161,0.0600673,2.04101,0.877651,6.77886,0.784289,1.36971,6.23801,0.874544,0.168237,1.35846,0.284717,49.1286,1.89301,-1,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,40.766681,-73.958366,0,0,1,8,0,0,2,0,6,0,7,0,0,4,1,6,0,1,6,0,0,1,47,4,0,0,2009,2,96,16,811,1.502837684,881,130,68,24,513,1256,7,0,1324,1203,15,1096,0,1179,986.43649815,2.0132790359,1.0684003243,9.43633761651192
"355","360610127002",1.65104,0.0648479,0.424701,3.61814,2.99265,0.36843,1.08293,0.292346,0.857695,0.575359,4.07492,0.0652323,0.0448003,1.42208,0.744436,4.45943,0.376997,0.817568,5.88949,0.588028,0.281831,0.99835,0.223305,32.767,0.852411,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,40.761013,-73.988889,0,0,0,1,0,0,0,2,1,1,4,0,0,4,0,6,1,0,6,0,0,0,26,0,0,0,2009,9,123,72,537,1.72740113,708,109,402,49,702,837,152,0,1239,1033,137,681,109,834,186.21973929,1.2859600816,0.2763851039,4.26249967572701
"356","360610127003",2.01679,0.0938823,0.621552,5.33009,3.94647,0.48351,1.50801,0.398389,1.15932,0.813323,5.34242,0.0780886,0.0626871,1.97543,1.06423,6.05886,0.553086,1.07135,7.53976,0.768897,0.431115,1.51384,0.318062,44.4267,1.27752,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,40.762209,-73.991736,1,0,0,7,2,1,2,0,1,0,7,0,0,2,2,7,0,2,10,1,1,1,47,0,0,0,2009,2,146,198,832,1.754146341,1025,64,454,85,1081,1459,192,1,1913,1363,487,1097,191,1289,841.34615385,1.6733681236,1.3132986497,6.22913428875186
"357","360610127004",1.43739,0.0817112,0.503835,3.98046,2.91703,0.35343,1.14611,0.295235,0.891363,0.61617,3.75167,0.0544834,0.0489324,1.51978,0.827477,4.72057,0.412866,0.769329,5.57093,0.570615,0.410165,1.31917,0.262237,33.3416,0.880658,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,40.763459,-73.990824,1,0,0,4,1,0,1,1,1,3,3,0,0,2,0,2,0,0,6,0,1,0,27,1,0,0,2009,8,139,73,741,1.733333333,990,83,418,109,975,1298,175,6,1716,1629,168,1235,122,1206,539.81106613,1.3813973905,1.0049089804,4.68100474315416
